"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerNameComparatorJaccardTokenizer record1Value","[1] PlayerNameComparatorJaccardTokenizer record2Value","[1] PlayerNameComparatorJaccardTokenizer record1PreprocessedValue","[1] PlayerNameComparatorJaccardTokenizer record2PreprocessedValue","[1] PlayerNameComparatorJaccardTokenizer similarity","[1] PlayerNameComparatorJaccardTokenizer postproccesedSimilarity","[2] PlayerClubComparatorJaccard record1Value","[2] PlayerClubComparatorJaccard record2Value","[2] PlayerClubComparatorJaccard record1PreprocessedValue","[2] PlayerClubComparatorJaccard record2PreprocessedValue","[2] PlayerClubComparatorJaccard similarity","[2] PlayerClubComparatorJaccard postproccesedSimilarity","[3] PlayerNationalityComparatorJaccard record1Value","[3] PlayerNationalityComparatorJaccard record2Value","[3] PlayerNationalityComparatorJaccard record1PreprocessedValue","[3] PlayerNationalityComparatorJaccard record2PreprocessedValue","[3] PlayerNationalityComparatorJaccard similarity","[3] PlayerNationalityComparatorJaccard postproccesedSimilarity","[4] PlayerBirthDateComparatorEqual record1Value","[4] PlayerBirthDateComparatorEqual record2Value","[4] PlayerBirthDateComparatorEqual record1PreprocessedValue","[4] PlayerBirthDateComparatorEqual record2PreprocessedValue","[4] PlayerBirthDateComparatorEqual similarity","[4] PlayerBirthDateComparatorEqual postproccesedSimilarity"
"WekaMatchingRule","real_1698","prediction_9180",,"0","Ionut Radu","Klaas0Jan Huntelaar","Ionut Radu","Klaas0Jan Huntelaar","0.0","0.0","Ionut Radu","Klaas0Jan Huntelaar","Ionut Radu","Klaas0Jan Huntelaar","0.0","0.0","Genoa","AFCAjax","Genoa","AFCAjax","0.0","0.0","Romania","Netherlands","Romania","Netherlands","0.0","0.0","1997-05-28","1983-08-12","1997-05-28","1983-08-12","0.0","0.0"
"WekaMatchingRule","real_3436","prediction_9515","0.13780977864927088",,"Sergio Escudero","Jaume Costa","Sergio Escudero","Jaume Costa","0.0","0.0","Sergio Escudero","Jaume Costa","Sergio Escudero","Jaume Costa","0.0","0.0","Sevilla FC","Villarreal","Sevilla FC","Villarreal","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1989-09-02","1988-03-18","1989-09-02","1988-03-18","0.0","0.0"
"WekaMatchingRule","real_2151","prediction_396","0.13780977864927088",,"James Justin","Simon Francis","James Justin","Simon Francis","0.0","0.0","James Justin","Simon Francis","James Justin","Simon Francis","0.0","0.0","Leicester","Bournemouth","Leicester","Bournemouth","0.0","0.0","England","England","England","England","1.0","1.0","1998-02-23","1985-02-16","1998-02-23","1985-02-16","0.0","0.0"
"WekaMatchingRule","real_3580","prediction_8443","0.13780977864927088",,"Dirk Abels","Javier Vet","Dirk Abels","Javier Vet","0.0","0.0","Dirk Abels","Javier Vet","Dirk Abels","Javier Vet","0.0","0.0","Sparta R.","DeGraafschap","Sparta R.","DeGraafschap","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","1997-06-13","1993-09-09","1997-06-13","1993-09-09","0.0","0.0"
"WekaMatchingRule","real_2153","prediction_398","0.13780977864927088",,"Jamie Vardy","Nathaniel Clyne","Jamie Vardy","Nathaniel Clyne","0.0","0.0","Jamie Vardy","Nathaniel Clyne","Jamie Vardy","Nathaniel Clyne","0.0","0.0","Leicester","Bournemouth","Leicester","Bournemouth","0.0","0.0","England","England","England","England","1.0","1.0","1987-01-11","1991-04-05","1987-01-11","1991-04-05","0.0","0.0"
"WekaMatchingRule","real_3580","prediction_8442","0.13780977864927088",,"Dirk Abels","Azor Matusiwa","Dirk Abels","Azor Matusiwa","0.0","0.0","Dirk Abels","Azor Matusiwa","Dirk Abels","Azor Matusiwa","0.0","0.0","Sparta R.","DeGraafschap","Sparta R.","DeGraafschap","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","1997-06-13","1998-04-28","1997-06-13","1998-04-28","0.0","0.0"
"WekaMatchingRule","real_1444","prediction_2147","0.13780977864927088",,"Batista Mendy","Boubacar Kamara","Batista Mendy","Boubacar Kamara","0.0","0.0","Batista Mendy","Boubacar Kamara","Batista Mendy","Boubacar Kamara","0.0","0.0","FC Nantes","Marseille","FC Nantes","Marseille","0.0","0.0","France","France","France","France","1.0","1.0","2000-01-12","1999-11-23","2000-01-12","1999-11-23","0.0","0.0"
"WekaMatchingRule","real_1444","prediction_4566","0.13780977864927088",,"Batista Mendy","Jean0David Beauguel","Batista Mendy","Jean0David Beauguel","0.0","0.0","Batista Mendy","Jean0David Beauguel","Batista Mendy","Jean0David Beauguel","0.0","0.0","FC Nantes","ViktoriaPlzen","FC Nantes","ViktoriaPlzen","0.0","0.0","France","France","France","France","1.0","1.0","2000-01-12","1992-03-21","2000-01-12","1992-03-21","0.0","0.0"
"WekaMatchingRule","real_1441","prediction_2149","0.13780977864927088",,"Alban Lafont","Adil Rami","Alban Lafont","Adil Rami","0.0","0.0","Alban Lafont","Adil Rami","Alban Lafont","Adil Rami","0.0","0.0","FC Nantes","Marseille","FC Nantes","Marseille","0.0","0.0","France","France","France","France","1.0","1.0","1999-01-23","1985-12-27","1999-01-23","1985-12-27","0.0","0.0"
"WekaMatchingRule","real_3446","prediction_5867",,"0","George Baldock","Kyrylo Kovalets","George Baldock","Kyrylo Kovalets","0.0","0.0","George Baldock","Kyrylo Kovalets","George Baldock","Kyrylo Kovalets","0.0","0.0","Sheffield Utd.","FKOleksandria","Sheffield Utd.","FKOleksandria","0.0","0.0","England","Ukraine","England","Ukraine","0.0","0.0","1993-01-26","1993-07-02","1993-01-26","1993-07-02","0.0","0.0"
"WekaMatchingRule","real_2303","prediction_554","0.13780977864927088",,"Phil Jones","Grady Diangana","Phil Jones","Grady Diangana","0.0","0.0","Phil Jones","Grady Diangana","Phil Jones","Grady Diangana","0.0","0.0","Man Utd","WestHam","Man Utd","WestHam","0.0","0.0","England","England","England","England","1.0","1.0","1992-02-21","1998-04-19","1992-02-21","1998-04-19","0.0","0.0"
"WekaMatchingRule","real_2877","prediction_2161","0.13780977864927088",,"Raphael Varane","Olivier Kemen","Raphael Varane","Olivier Kemen","0.0","0.0","Raphael Varane","Olivier Kemen","Raphael Varane","Olivier Kemen","0.0","0.0","Real Madrid","OlympiqueLyon","Real Madrid","OlympiqueLyon","0.0","0.0","France","France","France","France","1.0","1.0","1993-04-25","1996-07-20","1993-04-25","1996-07-20","0.0","0.0"
"WekaMatchingRule","real_1775","prediction_9576","0.13780977864927088",,"Fede Vico","Borja Garcés","Fede Vico","Borja Garcés","0.0","0.0","Fede Vico","Borja Garcés","Fede Vico","Borja Garcés","0.0","0.0","Granada CF","Atl.MadridB","Granada CF","Atl.MadridB","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1994-07-04","1999-08-06","1994-07-04","1999-08-06","0.0","0.0"
"WekaMatchingRule","real_1329","prediction_732","0.13780977864927088",,"Tin Jedvaj","Mirko Oremus","Tin Jedvaj","Mirko Oremus","0.0","0.0","Tin Jedvaj","Mirko Oremus","Tin Jedvaj","Mirko Oremus","0.0","0.0","FC Augsburg","HapoelRaanana","FC Augsburg","HapoelRaanana","0.0","0.0","Croatia","Croatia","Croatia","Croatia","1.0","1.0","1995-11-28","1988-09-06","1995-11-28","1988-09-06","0.0","0.0"
"WekaMatchingRule","real_2397","prediction_982",,"0","Gaetan Laborde","Robin Bormuth","Gaetan Laborde","Robin Bormuth","0.05","0.05","Gaetan Laborde","Robin Bormuth","Gaetan Laborde","Robin Bormuth","0.0","0.0","Montpellier","F.Düsseldorf","Montpellier","F.Düsseldorf","0.0","0.0","France","Germany","France","Germany","0.0","0.0","1994-05-03","1995-09-19","1994-05-03","1995-09-19","0.0","0.0"
"WekaMatchingRule","real_1953","prediction_2405","0.15909505965921503",,"Marko Pjaca","Lovro Majer","Marko Pjaca","Lovro Majer","0.06666666666666667","0.06666666666666667","Marko Pjaca","Lovro Majer","Marko Pjaca","Lovro Majer","0.0","0.0","Juventus","DinamoZagreb","Juventus","DinamoZagreb","0.0","0.0","Croatia","Croatia","Croatia","Croatia","1.0","1.0","1995-05-06","1998-01-17","1995-05-06","1998-01-17","0.0","0.0"
"WekaMatchingRule","real_2266","prediction_10325","0.23125143602290868",,"Ederson","AndersonCorreia","Ederson","AndersonCorreia","0.25","0.25","Ederson","AndersonCorreia","Ederson","AndersonCorreia","0.0","0.0","Man City","NeaSalamis","Man City","NeaSalamis","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1993-08-17","1991-05-06","1993-08-17","1991-05-06","0.0","0.0"
"WekaMatchingRule","real_3343","prediction_1363","0.13780977864927088",,"Gerrit Holtmann","Nico Schulz","Gerrit Holtmann","Nico Schulz","0.0","0.0","Gerrit Holtmann","Nico Schulz","Gerrit Holtmann","Nico Schulz","0.0","0.0","SC Paderborn","TSGHoffenheim","SC Paderborn","TSGHoffenheim","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1995-03-25","1993-04-01","1995-03-25","1993-04-01","0.0","0.0"
"WekaMatchingRule","real_2896","prediction_9293","0.13780977864927088",,"Joseba Zaldua","PedroLeón","Joseba Zaldua","PedroLeón","0.0","0.0","Joseba Zaldua","PedroLeón","Joseba Zaldua","PedroLeón","0.0","0.0","Real Sociedad","SDEibar","Real Sociedad","SDEibar","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1992-06-24","1986-11-24","1992-06-24","1986-11-24","0.0","0.0"
"WekaMatchingRule","real_2995","prediction_2280","0.13780977864927088",,"Hans Mulder","Joey Suk","Hans Mulder","Joey Suk","0.0","0.0","Hans Mulder","Joey Suk","Hans Mulder","Joey Suk","0.0","0.0","RKC Waalwijk","HNKGorica","RKC Waalwijk","HNKGorica","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","1987-04-27","1989-07-08","1987-04-27","1989-07-08","0.0","0.0"
"WekaMatchingRule","real_2893","prediction_9290","0.13780977864927088",,"David Zurutuza","Koke","David Zurutuza","Koke","0.0","0.0","David Zurutuza","Koke","David Zurutuza","Koke","0.0","0.0","Real Sociedad","Levante","Real Sociedad","Levante","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1986-07-19","1995-09-27","1986-07-19","1995-09-27","0.0","0.0"
"WekaMatchingRule","real_1907","prediction_4183","0.0785193926183085",,"Vedad Ibisevic","Admir Ljevakovic","Vedad Ibisevic","Admir Ljevakovic","0.043478260869565216","0.043478260869565216","Vedad Ibisevic","Admir Ljevakovic","Vedad Ibisevic","Admir Ljevakovic","0.0","0.0","Hertha BSC","FKTeplice","Hertha BSC","FKTeplice","0.0","0.0","Bosnia-Herzegovina","Bosnia0Herzegovina","Bosnia-Herzegovina","Bosnia0Herzegovina","0.6666666666666666","0.6666666666666666","1984-08-06","1984-08-07","1984-08-06","1984-08-07","0.0","0.0"
"WekaMatchingRule","real_167","prediction_9809","0.13780977864927088",,"Fabio Borini","Daniel Bessa","Fabio Borini","Daniel Bessa","0.0","0.0","Fabio Borini","Daniel Bessa","Fabio Borini","Daniel Bessa","0.0","0.0","AC Milan","Genoa","AC Milan","Genoa","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","1991-03-29","1993-01-14","1991-03-29","1993-01-14","0.0","0.0"
"WekaMatchingRule","real_2899","prediction_9292","0.13780977864927088",,"Miguel Angel Moya","Aitor Fernández","Miguel Angel Moya","Aitor Fernández","0.0","0.0","Miguel Angel Moya","Aitor Fernández","Miguel Angel Moya","Aitor Fernández","0.0","0.0","Real Sociedad","Levante","Real Sociedad","Levante","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1984-04-02","1991-05-03","1984-04-02","1991-05-03","0.0","0.0"
"WekaMatchingRule","real_3869","prediction_7538","0.18134953640336995",,"Efthymios Koulouris","Konstantinos Thymianis","Efthymios Koulouris","Konstantinos Thymianis","0.12903225806451613","0.12903225806451613","Efthymios Koulouris","Konstantinos Thymianis","Efthymios Koulouris","Konstantinos Thymianis","0.0","0.0","Toulouse","AOXanthi","Toulouse","AOXanthi","0.0","0.0","Greece","Greece","Greece","Greece","1.0","1.0","1996-03-06","2001-02-28","1996-03-06","2001-02-28","0.0","0.0"
"WekaMatchingRule","real_3869","prediction_7537","0.14747313510633375",,"Efthymios Koulouris","Konstantinos Fliskas","Efthymios Koulouris","Konstantinos Fliskas","0.03125","0.03125","Efthymios Koulouris","Konstantinos Fliskas","Efthymios Koulouris","Konstantinos Fliskas","0.0","0.0","Toulouse","AOXanthi","Toulouse","AOXanthi","0.0","0.0","Greece","Greece","Greece","Greece","1.0","1.0","1996-03-06","1980-12-29","1996-03-06","1980-12-29","0.0","0.0"
"WekaMatchingRule","real_1228","prediction_1806","0.13780977864927088",,"Lucas Digne","Wilfried Kanga","Lucas Digne","Wilfried Kanga","0.0","0.0","Lucas Digne","Wilfried Kanga","Lucas Digne","Wilfried Kanga","0.0","0.0","Everton","SCOAngers","Everton","SCOAngers","0.0","0.0","France","France","France","France","1.0","1.0","1993-07-20","1998-02-21","1993-07-20","1998-02-21","0.0","0.0"
"WekaMatchingRule","real_3081","prediction_6880","0.13780977864927088",,"Frank Boeckx","Kylian Hazard","Frank Boeckx","Kylian Hazard","0.0","0.0","Frank Boeckx","Kylian Hazard","Frank Boeckx","Kylian Hazard","0.0","0.0","RSC Anderlecht","CercleBrugge","RSC Anderlecht","CercleBrugge","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0","1986-09-27","1995-08-05","1986-09-27","1995-08-05","0.0","0.0"
"WekaMatchingRule","real_3081","prediction_6881","0.13780977864927088",,"Frank Boeckx","Andi Koshi","Frank Boeckx","Andi Koshi","0.0","0.0","Frank Boeckx","Andi Koshi","Frank Boeckx","Andi Koshi","0.0","0.0","RSC Anderlecht","CercleBrugge","RSC Anderlecht","CercleBrugge","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0","1986-09-27","2001-02-17","1986-09-27","2001-02-17","0.0","0.0"
"WekaMatchingRule","real_4368","prediction_8080","0.13780977864927088",,"Magomed Ozdoev","Igor Diveev","Magomed Ozdoev","Igor Diveev","0.0","0.0","Magomed Ozdoev","Igor Diveev","Magomed Ozdoev","Igor Diveev","0.0","0.0","Zenit S-Pb","Ufa","Zenit S-Pb","Ufa","0.0","0.0","Russia","Russia","Russia","Russia","1.0","1.0","1992-11-05","1999-09-27","1992-11-05","1999-09-27","0.0","0.0"
"WekaMatchingRule","real_1128","prediction_522","0.13780977864927088",,"Stephy Mavididi","Michael Keane","Stephy Mavididi","Michael Keane","0.0","0.0","Stephy Mavididi","Michael Keane","Stephy Mavididi","Michael Keane","0.0","0.0","Dijon","Everton","Dijon","Everton","0.0","0.0","England","England","England","England","1.0","1.0","1998-05-31","1993-01-11","1998-05-31","1993-01-11","0.0","0.0"
"WekaMatchingRule","real_2855","prediction_8294","0.13780977864927088",,"William Carvalho","Nuno Pinto","William Carvalho","Nuno Pinto","0.0","0.0","William Carvalho","Nuno Pinto","William Carvalho","Nuno Pinto","0.0","0.0","Real Betis","VitóriaSetúbal","Real Betis","VitóriaSetúbal","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1992-04-07","1986-08-06","1992-04-07","1986-08-06","0.0","0.0"
"WekaMatchingRule","real_1781","prediction_9583","0.13780977864927088",,"Quini","Vitolo","Quini","Vitolo","0.0","0.0","Quini","Vitolo","Quini","Vitolo","0.0","0.0","Granada CF","AtléticoMadrid","Granada CF","AtléticoMadrid","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1989-09-24","1989-11-02","1989-09-24","1989-11-02","0.0","0.0"
"WekaMatchingRule","real_2127","prediction_9613","0.13780977864927088",,"Marco Mancosu","Cristiano Piccini","Marco Mancosu","Cristiano Piccini","0.0","0.0","Marco Mancosu","Cristiano Piccini","Marco Mancosu","Cristiano Piccini","0.0","0.0","Lecce","Valencia","Lecce","Valencia","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","1988-08-22","1992-09-26","1988-08-22","1992-09-26","0.0","0.0"
"WekaMatchingRule","real_2862","prediction_6735","0.13780977864927088",,"Eden Hazard","Olivier Deschacht","Eden Hazard","Olivier Deschacht","0.0","0.0","Eden Hazard","Olivier Deschacht","Eden Hazard","Olivier Deschacht","0.0","0.0","Real Madrid","KSCLokeren","Real Madrid","KSCLokeren","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0","1991-01-07","1981-02-16","1991-01-07","1981-02-16","0.0","0.0"
"WekaMatchingRule","real_2862","prediction_6734","0.13780977864927088",,"Eden Hazard","Gil VanMoerzeke","Eden Hazard","Gil VanMoerzeke","0.0","0.0","Eden Hazard","Gil VanMoerzeke","Eden Hazard","Gil VanMoerzeke","0.0","0.0","Real Madrid","KSCLokeren","Real Madrid","KSCLokeren","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0","1991-01-07","1998-01-28","1991-01-07","1998-01-28","0.0","0.0"
"WekaMatchingRule","real_2713","prediction_8150","0.1893566896055851",,"Lucas Possignolo","AyrtonLucas","Lucas Possignolo","AyrtonLucas","0.15","0.15","Lucas Possignolo","AyrtonLucas","Lucas Possignolo","AyrtonLucas","0.0","0.0","Portimonense","SpartakMoscow","Portimonense","SpartakMoscow","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1994-05-11","1997-06-19","1994-05-11","1997-06-19","0.0","0.0"
"WekaMatchingRule","real_1217","prediction_4336","0.13780977864927088",,"Bernard","MarcoTulio","Bernard","MarcoTulio","0.0","0.0","Bernard","MarcoTulio","Bernard","MarcoTulio","0.0","0.0","Everton","MladáBoleslav","Everton","MladáBoleslav","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1992-09-08","1998-05-31","1992-09-08","1998-05-31","0.0","0.0"
"WekaMatchingRule","real_3338","prediction_2311","0.13780977864927088",,"Ben Zolinski","Robert Miskovic","Ben Zolinski","Robert Miskovic","0.0","0.0","Ben Zolinski","Robert Miskovic","Ben Zolinski","Robert Miskovic","0.0","0.0","SC Paderborn","NKRudes","SC Paderborn","NKRudes","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1992-05-03","1999-10-20","1992-05-03","1999-10-20","0.0","0.0"
"WekaMatchingRule","real_427","prediction_9491","0.13780977864927088",,"Iago Herrerin","Marc Roca","Iago Herrerin","Marc Roca","0.0","0.0","Iago Herrerin","Marc Roca","Iago Herrerin","Marc Roca","0.0","0.0","Athletic","Espanyol","Athletic","Espanyol","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1988-01-25","1996-11-26","1988-01-25","1996-11-26","0.0","0.0"
"WekaMatchingRule","real_2855","prediction_8295","0.13780977864927088",,"William Carvalho","AndréSousa","William Carvalho","AndréSousa","0.0","0.0","William Carvalho","AndréSousa","William Carvalho","AndréSousa","0.0","0.0","Real Betis","VitóriaSetúbal","Real Betis","VitóriaSetúbal","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1992-04-07","1998-02-26","1992-04-07","1998-02-26","0.0","0.0"
"WekaMatchingRule","real_1173","prediction_9814","0.13780977864927088",,"Gonçalo Paciência","Miguel Veloso","Gonçalo Paciência","Miguel Veloso","0.0","0.0","Gonçalo Paciência","Miguel Veloso","Gonçalo Paciência","Miguel Veloso","0.0","0.0","E. Frankfurt","Genoa","E. Frankfurt","Genoa","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1994-08-01","1986-05-11","1994-08-01","1986-05-11","0.0","0.0"
"WekaMatchingRule","real_1086","prediction_1675","0.13780977864927088",,"Enzo Zidane","Valentin Roberge","Enzo Zidane","Valentin Roberge","0.0","0.0","Enzo Zidane","Valentin Roberge","Enzo Zidane","Valentin Roberge","0.0","0.0","Desportivo Aves","Apol.Limassol","Desportivo Aves","Apol.Limassol","0.0","0.0","France","France","France","France","1.0","1.0","1995-03-24","1987-06-09","1995-03-24","1987-06-09","0.0","0.0"
"WekaMatchingRule","real_2397","prediction_7203","0.13780977864927088",,"Gaetan Laborde","Michaël Pereira","Gaetan Laborde","Michaël Pereira","0.0","0.0","Gaetan Laborde","Michaël Pereira","Gaetan Laborde","Michaël Pereira","0.0","0.0","Montpellier","Y.Malatyaspor","Montpellier","Y.Malatyaspor","0.0","0.0","France","France","France","France","1.0","1.0","1994-05-03","1987-12-08","1994-05-03","1987-12-08","0.0","0.0"
"WekaMatchingRule","real_3457","prediction_10104","0.07092220952270759",,"Muhamed Besic","Miralem Pjanic","Muhamed Besic","Miralem Pjanic","0.0","0.0","Muhamed Besic","Miralem Pjanic","Muhamed Besic","Miralem Pjanic","0.0","0.0","Sheffield Utd.","Juventus","Sheffield Utd.","Juventus","0.0","0.0","Bosnia-Herzegovina","Bosnia0Herzegovina","Bosnia-Herzegovina","Bosnia0Herzegovina","0.6666666666666666","0.6666666666666666","1992-09-10","1990-04-02","1992-09-10","1990-04-02","0.0","0.0"
"WekaMatchingRule","real_2814","prediction_9465","0.13780977864927088",,"Antonio Raillo","Beñat Etxebarria","Antonio Raillo","Beñat Etxebarria","0.0","0.0","Antonio Raillo","Beñat Etxebarria","Antonio Raillo","Beñat Etxebarria","0.0","0.0","RCD Mallorca","Athletic","RCD Mallorca","Athletic","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1991-10-08","1987-02-19","1991-10-08","1987-02-19","0.0","0.0"
"WekaMatchingRule","real_1689","prediction_10064","0.13780977864927088",,"Cristian Romero","Ignacio Pussetto","Cristian Romero","Ignacio Pussetto","0.0","0.0","Cristian Romero","Ignacio Pussetto","Cristian Romero","Ignacio Pussetto","0.0","0.0","Genoa","UdineseCalcio","Genoa","UdineseCalcio","0.0","0.0","Argentina","Argentina","Argentina","Argentina","1.0","1.0","1998-04-27","1995-12-21","1998-04-27","1995-12-21","0.0","0.0"
"WekaMatchingRule","real_1344","prediction_9701","0.9902176010626135","1","Lionel Messi","Lionel Messi","Lionel Messi","Lionel Messi","1.0","1.0","Lionel Messi","Lionel Messi","Lionel Messi","Lionel Messi","1.0","1.0","FC Barcelona","FCBarcelona","FC Barcelona","FCBarcelona","0.0","0.0","Argentina","Argentina","Argentina","Argentina","1.0","1.0","1987-06-24","1987-06-24","1987-06-24","1987-06-24","1.0","1.0"
